Frontal_logbp_delta,Frontal_relbp_delta,Frontal_logbp_theta,Frontal_relbp_theta,Frontal_logbp_alpha,Frontal_relbp_alpha,Frontal_logbp_beta,Frontal_relbp_beta,Frontal_theta_beta,Frontal_alpha_theta,Central_logbp_delta,Central_relbp_delta,Central_logbp_theta,Central_relbp_theta,Central_logbp_alpha,Central_relbp_alpha,Central_logbp_beta,Central_relbp_beta,Central_theta_beta,Central_alpha_theta,Parietal_logbp_delta,Parietal_relbp_delta,Parietal_logbp_theta,Parietal_relbp_theta,Parietal_logbp_alpha,Parietal_relbp_alpha,Parietal_logbp_beta,Parietal_relbp_beta,Parietal_theta_beta,Parietal_alpha_theta,Occipital_logbp_delta,Occipital_relbp_delta,Occipital_logbp_theta,Occipital_relbp_theta,Occipital_logbp_alpha,Occipital_relbp_alpha,Occipital_logbp_beta,Occipital_relbp_beta,Occipital_theta_beta,Occipital_alpha_theta,label,subject
-22.73362625216661,0.1356299145724691,-22.769979165227642,0.11652173128480335,-22.558978401950185,0.23776843307164072,-22.823099305571443,0.08982010495031353,0.23807532204014217,0.46067205016719814,-22.927082157964104,0.050642700882058814,-22.860729395043766,0.08758424596582172,-22.636606744058568,0.23214374776617638,-22.8184134270694,0.112456215385913,0.14590282693526968,0.40343381225599223,-22.90489695028637,0.050704635158359,-22.883694788827945,0.06024181301429804,-22.355786726950836,0.37636694364450907,-22.804019225130073,0.09794490282576987,0.1223657215481837,0.8278961664877459,-22.82608823557669,0.0480897257105022,-22.680494455092933,0.08971293750253495,-21.88085723479929,0.46595401090328836,-22.513965810816828,0.1453771960286675,0.24723392695939359,1.5167657581227278,0,18
-22.36219109131269,0.29733397162238073,-22.717862039783572,0.11386104535593303,-22.54087167809277,0.19702846054582074,-22.827390464032483,0.06929911277037967,0.295759597144657,0.4586961057487257,-22.7586954405809,0.1449451409975327,-22.800668480161217,0.11953255546223215,-22.71897932870788,0.16999356439700142,-22.85503042700948,0.08816532652746156,0.21289382957362124,0.28674790696402297,-22.782668969290867,0.09383809016371672,-22.86247086509557,0.06049666379605752,-22.25800106085169,0.3937330042502263,-22.779065431643627,0.09540735517607914,0.13866981419687197,0.9810131940551636,-22.5930447776511,0.11923837461392615,-22.626471923946134,0.10808049224463569,-21.96626930898231,0.41505399833037365,-22.611521930642667,0.11302468093556517,0.3243776848418847,1.2644479519560807,0,18
-20.175857858538517,0.8883037483910632,-22.79464017438954,0.01418680133028918,-22.590361134426704,0.029762717600087574,-22.832004949248113,0.011666280589409881,0.21428684095092704,0.4330681887299521,-20.57198330100081,0.8658407905608005,-22.846486458083486,0.015997010491250328,-22.80738245714083,0.019882172100281616,-22.85362425847476,0.015304088627260036,0.16537499306244682,0.20407740852942485,-21.26399339427134,0.6577076745703692,-22.857046780148597,0.025075386664077503,-22.310752663810728,0.1424148734258133,-22.79736655337077,0.03500331599696911,0.14632700354288694,0.8821673541883334,-20.210736814422333,0.7989893559868129,-22.79225932144812,0.01339508229264367,-21.91611804502324,0.1035218109010149,-22.575956112123087,0.02892266682630985,0.1677958101809728,1.6099295693198523,0,18
-22.603618464055582,0.153366295127253,-22.697192236160742,0.11358884926056448,-22.411938815741,0.24744838756817336,-22.570004635236334,0.16858862708612782,0.24665719651404677,0.6102103823709016,-22.876152401934668,0.05514778274876688,-22.738244940213697,0.11380072381215718,-22.336436693933486,0.33896120461079965,-22.646530498344298,0.1575337594836009,0.22803934801558587,0.7444676603080499,-22.7513537123682,0.07742187768669258,-22.74021906886087,0.08103319673698499,-22.050507768035178,0.4049366987877627,-22.43530072962254,0.1973070373749682,0.1831611933317208,1.2416007964227271,-22.64285659645135,0.04177091485000824,-22.415735814988064,0.07524473326556397,-20.82534573033763,0.7187152746554849,-22.364105468111298,0.08397442000732507,0.4337298770039551,4.3623738537886405,0,19
-22.571074347217944,0.16278756714209103,-22.558101171719766,0.16860467226243533,-22.381938047360794,0.2555416276808869,-22.586663025554973,0.15589677517799683,0.3844140021684966,0.5662223321470439,-22.82968203793915,0.06423926237798923,-22.541799076338506,0.18454862455788104,-22.240553977125856,0.35362122364636117,-22.59352771130439,0.160302379313191,0.4040903579265246,0.7352593177916931,-22.755885770141298,0.07373147123961421,-22.590766195921407,0.12968099774026268,-22.04354911019977,0.3974445109543554,-22.44196610142433,0.18865698050361765,0.3040138876003571,1.0812264046952573,-22.679927690432685,0.04711209502164526,-22.011192818456106,0.20044528228422534,-21.151543648061047,0.6288127569901297,-22.429059030736738,0.09304943424373979,0.9681423687389457,1.999805420142868,0,19
-19.96303786788695,0.8016137474339105,-22.03598310122552,0.0664830191130003,-22.275807328933485,0.04392252747260806,-22.238530565155152,0.04708404756345208,0.7694556395505537,0.41514033456464716,-20.477183490020074,0.7827673130166994,-22.24815433197147,0.07810732158278069,-22.509550996731523,0.04486888172635251,-22.543594759631514,0.04114488485593321,0.7263291541681298,0.3105123152596817,-19.341789407787797,0.8462586495438061,-21.50571630203431,0.07791092532663477,-22.038462226354444,0.036726749704985344,-22.225895428663033,0.026722520776559157,1.6054522881734306,0.3683084778069234,-20.216600582303812,0.6747542885441632,-22.090394270114647,0.06698354889405266,-21.38124317888956,0.18078464949385287,-22.30776431586707,0.04544540901663064,0.755119418909833,1.6398586900389014,0,19
-21.55084983948716,0.464533612988882,-22.25952153142563,0.15872680750932816,-22.36243179393686,0.12972871509010342,-22.438037543533117,0.11024763120450452,0.6399013141932033,0.4374922039752584,-22.85567080505632,0.06329950860506152,-22.554382975145987,0.20552206679804738,-22.490471378891556,0.24160494278344433,-22.634775800870322,0.1632895949565568,0.40738335215911703,0.4419126900830858,-22.799345825010572,0.05724949713325385,-22.363286493508237,0.2116400482970191,-22.10021605430933,0.3430951620169577,-22.38239733448274,0.2033708129455882,0.4938201116667445,0.7853907512297176,-22.66304882674038,0.05659646108677105,-22.14397844405634,0.18316545993220337,-21.33565481401662,0.5720506124714171,-22.42610602456165,0.106328030532453,0.7769962214475408,1.830135854806219,1,19
-22.645514240357446,0.14042468566191127,-22.62943728157422,0.14761833815731573,-22.311250599593446,0.31659931249426876,-22.68267819110195,0.1242317112053191,0.34516805780130355,0.7019044910738422,-22.872698782936435,0.05752009219099826,-22.646081845118808,0.1605490262042647,-22.406341750047158,0.29820222309425665,-22.606285140028348,0.1811773859367905,0.3036526044892537,0.5868994479097586,-22.76671677342414,0.06774316101262254,-22.521956649402266,0.15003746682003916,-22.091343366026866,0.35404149944730884,-22.35984660188156,0.21674604897413507,0.3365903330902082,0.9340273348334877,-22.64997110368167,0.040914906914841336,-22.084315312617193,0.14023969101697467,-20.842063877558225,0.7066050810860344,-22.437138561448293,0.07188721591686534,0.8680380764768958,3.073373878001229,1,19
-22.493203088036015,0.24193778961174028,-22.756762756997322,0.10619754797068343,-22.606088586697066,0.17939739599905127,-22.717187103165816,0.12436911302064327,0.22676960955216463,0.39854189909928667,-22.85929991796275,0.07680830320173945,-22.78602410936614,0.1148705623694191,-22.59821402485348,0.2261686921773515,-22.69265214504022,0.16759332231236265,0.19422690662245073,0.4198402401126286,-22.78834890058592,0.07935859473426903,-22.63277102484142,0.14254859559331107,-22.323263520657193,0.3016440944118784,-22.481626538630408,0.21410889517992768,0.279431783379675,0.6877789867899206,-22.66980552974611,0.051720410187987016,-22.464588679556613,0.09104972923025974,-21.174398408429067,0.6493059095399314,-22.442814110136595,0.0957162189706858,0.42026014989878385,3.0629893260659684,1,19
-22.590594922301268,0.1645259396293434,-22.749790466763024,0.09591363454767748,-22.423590336529816,0.24926409990889106,-22.595725257017076,0.1621402518311174,0.2067887718629656,0.6269256082125266,-22.88143114034519,0.06122604606132288,-22.816603576085875,0.09171941344787592,-22.514170996706806,0.263273709915594,-22.61929264017672,0.1976808181126796,0.15499705824932825,0.5419518846478781,-22.815987597259596,0.05495765681721675,-22.772843997567602,0.06775691425001697,-21.903437605760733,0.4877169826623002,-22.493296471642996,0.16552003332894424,0.16902246978897614,1.60903188506333,-22.730932745560445,0.04259507801939182,-22.706782149878958,0.04667177485157521,-21.119514884318498,0.711339782196465,-22.518185047118873,0.0821323729523358,0.22622124387559622,4.163541021799212,0,19
-22.454356719406874,0.2333913319202439,-22.707476012077414,0.11349745526754161,-22.529612265622664,0.19452472653994815,-22.634934276630503,0.14481475019819845,0.2535903983248225,0.4673324848765171,-22.797682031070252,0.07839358649356255,-22.679657275187655,0.12653097957939047,-22.312474816491545,0.3183703399176556,-22.53652546265984,0.1930695815881229,0.2536000572458925,0.7362858164286598,-22.774011462058045,0.07225791560755056,-22.715175502199777,0.09192691908015195,-22.106520290162116,0.3803800320002602,-22.410113092318806,0.21471828399419127,0.19683523480069076,1.1050063391473905,-22.580102314060156,0.10098240099207514,-22.42980587058012,0.14651821495665027,-21.675038568430093,0.5143091128079501,-22.55309490066552,0.1086687488181671,0.507929212589608,1.576130038992102,0,19
-22.49705999795201,0.1750534742084513,-22.460824990039242,0.1907818735421778,-22.276097581959295,0.28045502776260356,-22.562433492376766,0.1480793449577335,0.4778200633302337,0.6345450934594876,-22.84763520890033,0.06324391998878658,-22.516130423471044,0.21552964616617964,-22.455480995638528,0.24927632699858007,-22.521578173801725,0.21259738459398383,0.4015179855228129,0.46186291982076544,-22.80125952885989,0.05247701949505487,-22.270446989208605,0.23517150698765105,-22.022420402264288,0.3600337581194106,-22.310133131523095,0.21791266458472047,0.5516430625228791,0.8116732061117388,-22.573488363353498,0.08118884353575129,-22.03748867866435,0.2394171284687302,-21.510577184009538,0.50395722297012,-22.4516565721214,0.11009743701123009,0.9499527567728507,1.3215075028387775,0,19
-22.649146813174564,0.14892136475516757,-22.5541023288362,0.19622789287884923,-22.51931354304924,0.21469865483129535,-22.680912712989834,0.13408684128369452,0.4269376343002909,0.4114906507216232,-22.85004436655824,0.0663808657802209,-22.631122693392317,0.16714790463074,-22.534228916017753,0.21929222816756283,-22.536191129568707,0.21818534510338772,0.296600325692962,0.4278801915938397,-22.83672605521389,0.050382336877333955,-22.590603394891275,0.13197340423588222,-22.02626001881754,0.41555446834465165,-22.469957791301276,0.17992609414985974,0.31278825851750863,1.1111884002096826,-22.711273712171163,0.04653263215368303,-22.077466772459662,0.1990720649700401,-21.309204683586067,0.5747134173942137,-22.514708980738945,0.08398150199978835,0.9486208397128469,1.7686495905059478,1,19
-22.652448612598818,0.16790299685144658,-22.641696832011647,0.17372753902673088,-22.6886153544142,0.14876378115437708,-22.68696440812954,0.14962245664017862,0.33374448453737066,0.273138663182181,-22.864697211714173,0.06530010690163293,-22.69882308104033,0.14445783822787917,-22.530423210940903,0.23944357132001978,-22.567911787834337,0.21689313261429463,0.24470962013297787,0.4623460642969236,-22.740914112048216,0.12071788977643923,-22.766755754157156,0.10829710924215331,-22.565327799531836,0.21417333995420645,-22.582957260679507,0.20403187304463444,0.18992797475707326,0.45139854404578134,-22.775052627643728,0.07038557356331118,-22.323090126152472,0.25169339528082724,-22.02282887407372,0.4263145435129134,-22.731720817024875,0.08443736850591947,0.7595763701144929,0.8549952871060738,0,19
-22.589101000024353,0.18320916416907534,-22.85085576123842,0.0639747820178659,-22.385492469695247,0.3001230341772965,-22.74759349200962,0.10732449113562188,0.14478851467958256,0.7531315828028704,-22.78493719887101,0.11421095401513022,-22.79513989985477,0.10879578818492444,-22.59520508480912,0.2256665998547034,-22.737756387973732,0.13998372240964843,0.19454116412119113,0.42735427766801753,-22.724735592131985,0.08040705948568945,-22.788592947321305,0.06127655448320258,-21.859098693717723,0.5060941147869398,-22.5726382893415,0.13120846484234416,0.17018886785506038,1.744439914585541,-22.70943934806866,0.06050247601722735,-22.666522666528365,0.07028379053543606,-21.45827058567786,0.6169047869485768,-22.563601407136257,0.09552457369484554,0.27233285569208937,2.649483014115523,1,19
-22.70318454350473,0.11930901220502722,-22.63194370215737,0.15125335088219002,-22.3550719160774,0.299447040949167,-22.69543916854539,0.12267280079605024,0.3469268856491896,0.6445806259223642,-22.896505626531333,0.052894266144632815,-22.674013305516834,0.16152838386625645,-22.54452471941375,0.23681579164033772,-22.635971530055333,0.18264464509020542,0.28553419139495256,0.434851792801484,-22.821720666579562,0.056064682888543466,-22.71991972494133,0.0886033407763305,-22.001406544318677,0.4420518911194128,-22.45570345692163,0.1902661320728348,0.2023654243934097,1.3149436282927536,-22.7333938137437,0.037553412295039175,-22.126356516746707,0.16121261728922578,-21.129527827327312,0.6258277307598994,-22.416849815596194,0.09270134546283303,0.7931930231759013,2.3028996992953843,1,19
-22.510752419382793,0.20097355383191212,-22.689136666723005,0.11940801926556519,-22.3884271382222,0.26593560458583526,-22.644731548393224,0.13837289642982362,0.2734700207470518,0.6367040516684244,-22.815043021712707,0.09609089610317864,-22.814728321136645,0.09625001937708533,-22.611759327764325,0.21005298386276455,-22.62728893810062,0.20050645418730478,0.15779470780112312,0.4153596959325242,-22.624720603215923,0.12442660633676193,-22.606417236076673,0.1313822270660845,-22.11947461332971,0.3719689527433635,-22.51974404029439,0.1661050440126361,0.3141387876038213,0.9699142199499156,-22.744313098549924,0.043920132239400604,-22.531675875887487,0.08632926781698422,-21.230777902724125,0.6780389522666436,-22.520630217390295,0.0887883225322659,0.38564273192937265,3.0625190995572553,0,19
-22.584808754369178,0.16841128581294107,-22.536096367280063,0.1919839156353616,-22.627845510208044,0.14851941388402695,-22.595768638364337,0.16326402531649306,0.4110330435158265,0.29955721224329934,-22.89320475978646,0.049157916815210694,-22.58664466042719,0.19111849053171334,-22.55432851719649,0.20877794576817252,-22.57842684040964,0.19555522914312562,0.3525431120577306,0.3882961649758314,-22.6904288670461,0.13885355352849257,-22.71371429752508,0.1276384039474445,-22.649723816354523,0.1590970080404675,-22.5289521867164,0.22424475376828817,0.22288743130484193,0.334200728201832,-22.741234078933388,0.0531312967419976,-22.09762048943244,0.24689971800492527,-21.69925133023843,0.44670406984689903,-22.544982881185383,0.09964202446380435,0.9459345521835688,1.0941412370900823,1,19
-22.693104169057754,0.11481115960634253,-22.616887065842317,0.146935297838161,-22.38751211117999,0.2597926994293036,-22.57341007654089,0.1663870551900722,0.32138089288113797,0.5934753353161839,-22.885193124892943,0.051764619171228564,-22.685158384473887,0.1391262915577738,-22.454119932157283,0.2643676560963532,-22.557398302524398,0.20479552227188533,0.25409436889216247,0.5486301247846886,-22.76778041291044,0.06810406180960733,-22.686244732925424,0.09353970105794357,-21.984420694558356,0.4240493326555659,-22.438072382234946,0.1850430895274025,0.22466539416499776,1.3053785464643257,-22.69388932600018,0.05558049447548733,-22.277830902127942,0.15710128767697268,-21.40976833489695,0.5694058391806798,-22.4796620939815,0.10258619142696725,0.6444885738649584,1.9089880992410875,1,19
-22.67546627479101,0.10240514425048614,-22.252411161755937,0.28485288616135757,-22.23854845483683,0.2922359174220204,-22.49409258583044,0.17130156147845826,0.6858175483040593,0.5525360930555455,-22.772689001233076,0.08114480753287275,-22.47383260351288,0.2075165626101405,-22.30047530219214,0.30011383108348305,-22.517347094471788,0.18668665176225022,0.44308043820755355,0.6135044527264742,-22.80729170501356,0.042781710885448146,-22.056097964188435,0.2867423215041673,-21.90308070223423,0.3631109695056854,-22.199342265532188,0.22510166237310975,0.716437352433764,0.7861683987382435,-22.550261049421014,0.05820442646293021,-21.79039669633299,0.23320849712585714,-20.956768655414084,0.6611768421049264,-22.459158157259832,0.07287260689278675,1.3844195635358367,2.0109514204310077,1,19
-22.76120240361239,0.08382108214822599,-22.411696069803767,0.23463534921766807,-22.267542257562237,0.31391800666218295,-22.592121855683345,0.15022765134738525,0.5496394145338809,0.6139637518847565,-22.897511408319758,0.04180871926345009,-22.56354557487025,0.17943937963320467,-22.387076089688435,0.27299489279028977,-22.454976652510084,0.23503118418743482,0.33208583261891994,0.5631680332911605,-22.803620213813385,0.05238281317026432,-22.423850725472338,0.17381697535529284,-22.01097421926005,0.37025949683430354,-22.28264368086512,0.23210238340946981,0.3927233706441992,0.963443398012815,-22.600759365227862,0.05150532164236857,-21.72887559660838,0.25845637530461796,-21.096261358218594,0.5723580578177849,-22.397223068083996,0.08507913432086259,1.4176874624824518,1.6091681637737343,1,19
-22.6267690366712,0.158939910134281,-22.64760191329964,0.14898160201058808,-22.45402162113328,0.2500182944794782,-22.672220037694128,0.13747823877787374,0.32278956977700646,0.528526936042912,-22.87430409278343,0.05539716288752707,-22.656870173618238,0.15107927635920154,-22.36454031858497,0.3173288527493491,-22.607167884943376,0.17602966221691876,0.2935999674889978,0.6481060842217048,-22.66797824464683,0.11567874046901655,-22.715437583314102,0.0978558657832695,-22.179816525047745,0.3576653606590385,-22.507704036378897,0.182521205538293,0.2168002013518333,0.9753651454130363,-22.43967513919634,0.13415816671319183,-22.206189763503055,0.21370486232063143,-21.703125571745762,0.46345712391238836,-22.56372489817332,0.09887130783686822,0.7998578590287568,1.2132001040672054,0,19
-22.7115114151258,0.135792137376499,-22.600959551479765,0.1946413012368693,-22.65114368312473,0.16711969582929453,-22.662303575784758,0.1611849330585152,0.36805883460041117,0.2972134867193161,-22.882604561989293,0.06303871527252851,-22.731457416317653,0.14010998217371298,-22.569567673169146,0.23665898798939178,-22.652360453166636,0.185331914189114,0.23562278960205899,0.43074732913222535,-22.827143478691777,0.07176431333526925,-22.62974922753728,0.15866673252244917,-22.429175849309956,0.2664152014118641,-22.518592810693555,0.2157030576213481,0.2926544509994655,0.5491650317031184,-22.783195282521845,0.04156222758599643,-22.211313404673987,0.1904045527212705,-21.452467166355806,0.5785607217744,-22.51903493684838,0.0998834667752272,0.7579115222452885,1.6929664977714924,1,19
-22.73514126282351,0.08197752171961747,-22.42359523406586,0.20076274793699744,-22.051942164983238,0.400507039721188,-22.55140208115901,0.14752332084578137,0.5141055917373873,0.9025547200288428,-22.816998813523398,0.06357654866184782,-22.461353149239926,0.20763942650117456,-22.216784880526692,0.3410115013466191,-22.500655352339013,0.1890876232213463,0.4486450722963811,0.7084241832819488,-22.772056599871547,0.05846560603431273,-22.289783870973316,0.22011791380169746,-21.946181569696286,0.3933448376314522,-22.37140650830819,0.1870032945182427,0.565315543065852,0.9310236904584321,-22.75834642909046,0.03207296869625536,-22.15317176345419,0.14570524638892082,-21.00008282173526,0.6883027390066815,-22.384708032831004,0.09397589326714174,0.7338449172661101,2.750132855537013,0,19
-22.591620471607218,0.145053607179412,-22.79594678409472,0.06895019615913407,-22.557534317304693,0.15933249066452618,-22.36524091845478,0.24967376273052272,0.13351393933810166,0.4746228356699662,-22.826755400520437,0.11409669494535668,-22.909385614481213,0.06397254215339793,-22.79961374166554,0.13148555049657024,-22.79415806846572,0.1350381691270898,0.0979736351525492,0.22596247833298416,-22.721701043986535,0.11339870218297153,-22.89859036882148,0.04329358704341472,-22.191316205852857,0.41590492624423414,-22.747216670413966,0.10250512740759182,0.10270978389177389,1.1479502620187083,-22.61294741525997,0.0908239065528464,-22.786013227956015,0.04815572795156776,-21.56970302590023,0.5844229758599201,-22.57665364279587,0.10074749540090748,0.17296333299046038,2.5879571850019625,0,19
-22.6641085645535,0.09983034603651188,-22.448714228619224,0.1788790894074971,-22.11523860752466,0.3403452952601212,-22.535767409587475,0.14486865549850236,0.47837946665423997,0.8343071976135514,-22.79696020947413,0.07565537731452375,-22.507506258555612,0.19979649109070674,-22.382860762307622,0.2653656099512961,-22.540387172035086,0.1838193649621359,0.41801573611104237,0.5372413290613883,-22.729607689274722,0.06778577647230866,-22.471451271724572,0.1456571443269773,-21.86384633624912,0.43179065372118774,-22.353618672508095,0.18845787913262602,0.3782772470052747,1.2616117170480932,-22.693906900588612,0.03504695677460572,-21.886365032948802,0.18919277607891746,-20.919369507529414,0.6426965206303672,-22.39475767331435,0.07831224496994381,1.1306067635196924,2.31004723254435,0,19
-21.339930230696346,0.567887156284389,-22.593324139680565,0.0698842577587219,-22.713298320127414,0.04738312129132168,-22.33429570505432,0.12873019728663698,0.2710044651025686,0.23807586732869457,-22.79146380351589,0.1471017386810796,-22.93282200488815,0.05429620004155489,-22.8943234305893,0.07828602829586058,-22.831018729688513,0.11979772160708149,0.08023447636305575,0.1280821023404257,-22.626806745961755,0.22969575643443088,-22.91162984117118,0.05667455624426007,-22.752877692226914,0.14700969733739577,-22.83982957728275,0.09576036679287424,0.10046090837347546,0.2799867080140755,-22.656979227185662,0.11856333670186757,-22.827523540786927,0.05830108785215312,-22.064992317907638,0.4289469004064211,-22.658957344887025,0.11780381920018179,0.15199196001613127,1.3235942131286706,0,19
-22.67041926601169,0.12128760532354708,-22.660644730464494,0.12527030940165226,-22.34997294119589,0.2744505020175914,-22.55524701415352,0.1707818688551385,0.2753415865382099,0.6702878335693966,-22.867981005349705,0.05517235487063068,-22.6566410469824,0.14407888785111636,-22.331485122426717,0.3234059763195396,-22.58338008540251,0.17955321463222437,0.2869112000388344,0.6929661599019906,-22.789137842490934,0.06174988296537044,-22.725873176640278,0.0808824557055399,-21.962340387031293,0.4384868480932245,-22.40458661171947,0.19913291885284728,0.18795066550505826,1.4050089580989262,-22.505789691136556,0.06301929786526322,-22.11438742329589,0.1374667117800217,-20.90531956486349,0.6777032877504056,-22.45324045862818,0.0714041031927341,0.8392860130944454,2.948424628536088,0,19
-22.71818953188866,0.12185679310517071,-22.741446938176836,0.11127902978610366,-22.515482228185242,0.225252637984719,-22.60267057968485,0.17820140272517762,0.21546216916507518,0.5010688327601943,-22.886151653120645,0.0558715470946287,-22.697994373296154,0.14458675409455612,-22.495916005761934,0.26042012774685785,-22.61629517271493,0.18861929689862852,0.25760398098806525,0.5034775634146073,-22.807242544566336,0.06460124101360169,-22.69697886980566,0.1029521546417665,-22.082124949253057,0.4149646840090082,-22.52392177468767,0.17235492484222892,0.23572789554079973,1.1296513288108676,-22.719682323477922,0.04703508372159269,-22.34086893336613,0.12916988395811255,-21.24481201241048,0.6481262092580752,-22.51741631292458,0.08701431773886481,0.591654633051262,2.488244378373518,0,19
-22.688740030790026,0.11215809600975819,-22.767212365852426,0.08257838152951995,-22.352148417887857,0.26899470630229527,-22.487249305340068,0.19964612838626616,0.1722479370069698,0.7423655466930812,-22.867817049101195,0.05849560254652451,-22.819388783802957,0.078351760196719,-22.368876866448932,0.31739151697890644,-22.569221686947014,0.19773822874223232,0.14525551914677476,0.7556581838793706,-22.792002873488844,0.05503595837573372,-22.759012950882596,0.06388849606319749,-21.758023180891204,0.5333550758002278,-22.47836552068158,0.15226924526951918,0.17689215396472274,1.9551764975674126,-22.757727496987226,0.02571208201958263,-22.418364555621974,0.06988568107351582,-20.71970167304387,0.7555133569406444,-22.38925350559796,0.07441990184524974,0.44221896239049524,4.9219146047687055,0,19
-22.624804295399294,0.13240489995848737,-22.695693896247555,0.10497850303393494,-22.322425801073027,0.2739039755010034,-22.51815824764607,0.17750704773381043,0.23544843656211667,0.7336628417793901,-22.912221801864195,0.04786548766194443,-22.801699805007267,0.09994210116549604,-22.485321338178544,0.28516298252825356,-22.65592760621749,0.1780483411678582,0.17356728617419268,0.5729551233753559,-22.877917321100455,0.04223990923007859,-22.71586651166442,0.09627784449738852,-22.087126131799824,0.41242695202439916,-22.474093586225408,0.1950709348151867,0.20929766245979328,1.1417886074144206,-22.70765108211995,0.03520240593512765,-22.29198576514032,0.1017702256776805,-20.87509648423964,0.7132861831989067,-22.422707226892502,0.07778579793841828,0.5925612565428757,3.6442210889862916,1,19
-22.715075558397782,0.09693578283633143,-22.462356506961225,0.20127451917310327,-22.254969069254038,0.30895173047622626,-22.504242533234336,0.182108354663214,0.4492105312921353,0.6612427045092022,-22.85956716374415,0.05955613388174996,-22.604307799921795,0.1726068828037615,-22.32498331009527,0.3343093714423819,-22.59089499279441,0.1793829498581382,0.3393835557119386,0.6662026334637889,-22.807940070341257,0.05647877637053965,-22.423822660195967,0.1915637071193892,-22.030508676435613,0.39565686038825315,-22.420890879444812,0.19280723222853988,0.45097627024300846,0.9341839775104744,-22.738312563863758,0.04153096171896327,-22.213361618003738,0.15626833543494706,-21.168947617967362,0.6736716218681198,-22.50731662107825,0.08471754898058885,0.746330958504754,2.397980727425015,0,19
-22.669649959157663,0.09696704885251625,-22.60062694479438,0.12009045950531613,-22.15477239153904,0.31487766629757014,-22.39109153391724,0.20090910789047808,0.2808979138432816,0.90820092094715,-22.84601556801059,0.0697182109180306,-22.695882909599554,0.13833346686131853,-22.382830735524458,0.3192614340626942,-22.705733230199485,0.13350897295596684,0.2838354201454201,0.6486461573245208,-22.807799033474172,0.05128953835170334,-22.70668221672894,0.07914586695510309,-21.754776313557155,0.5398745971453629,-22.54410163748945,0.13028148592724154,0.23224569445052076,1.8638895446517776,-22.677330861953596,0.03580322685566914,-22.158690032815265,0.11850665965970326,-20.823544100157463,0.6908610656153981,-22.295687041970567,0.09234147831034521,0.6649947010649896,3.3804078445172094,0,19
-22.709349556092096,0.08188673747003819,-22.359802627840473,0.20817749169828736,-22.191335845444716,0.28673185589211525,-22.37463234800668,0.20187550921696507,0.4935302173923852,0.6697542173595286,-22.880903477382436,0.039110867396767876,-22.290686314795543,0.27226497075720024,-22.281289620824843,0.2772026956139584,-22.418221921026163,0.20964087383467891,0.5913846395009594,0.5300144498988374,-22.804810461810632,0.045225103730965915,-22.21481718080294,0.2285686300284279,-21.867283824745606,0.3995303772085554,-22.256378237733593,0.2118212785957548,0.5791795248073341,0.9711730955174945,-22.813876378714603,0.03071615405983849,-22.174803303614716,0.17459236816020904,-21.368484186675676,0.5522903160385563,-22.29102322010712,0.14116254815360035,0.6436547844367608,1.8126815146381658,0,19
-22.836428956265518,0.1350808145709786,-22.969484249248936,0.03755792478823224,-22.87618431264905,0.10457109833478609,-22.929508169657097,0.06550724946520872,0.05265973785843094,0.15259846507478245,-22.535881340536534,0.2235942039542549,-22.752325201175545,0.1112517519209107,-22.756773551926198,0.10918834699204293,-22.635161343719574,0.1690393808710643,0.2128492935885912,0.2348687640885392,-22.85293774899194,0.11325292080320488,-22.97269534073812,0.03275483680566277,-22.74948846840633,0.190987251612511,-22.924677770928067,0.0638782161483241,0.049340518559399776,0.3018466875067554,-22.568240242814053,0.2547288532819391,-22.89046190703628,0.06364213943634422,-22.745078747892766,0.14229147972900852,-22.8327322200113,0.09351139340389987,0.11952095698894703,0.2831065199784549,1,20
-22.85598741866376,0.12879097844497506,-22.965857247580093,0.04301065585553548,-22.94024114643913,0.06217616004311352,-22.94957279733687,0.055137475074576545,0.05728896001009424,0.08417652964288373,-22.275437774035698,0.3396322780029153,-22.70093482878683,0.11664075575621345,-22.724932984044624,0.1066705943317102,-22.689592428026412,0.12143693417050716,0.2742832835050221,0.2536995353584977,-22.873305406707356,0.1098267580492276,-22.97982060883095,0.03139355905062595,-22.85799684305779,0.12180175546449071,-22.927802236875483,0.06865459559917417,0.04270666866067483,0.1745420132850663,-22.697297832122196,0.19723868596201394,-22.950023166277283,0.03994740756789928,-22.820567310915134,0.11555371003534207,-22.831817298820557,0.10858815856119772,0.0648829136526284,0.21123301279993814,1,20
-22.704457414562548,0.2001313527762771,-22.946863258220834,0.043395521297750685,-22.74290394787425,0.17266913835444614,-22.947078306561675,0.043272660294150375,0.07596501805611212,0.3021969404859292,-21.712200932468885,0.5206340595838866,-22.507516988679384,0.13002377525955405,-22.69950867317508,0.07387041254139042,-22.68508873302709,0.07772372779991114,0.48308571977260245,0.22980185165927763,-22.833475659319927,0.10525430401911728,-22.963435939057604,0.031956560271678494,-22.53372479304944,0.315472403051281,-22.927829113142394,0.05110097061170923,0.058390515823669976,0.5973206198187085,-22.3184462022898,0.30872127779917047,-22.863158435473633,0.05302055461534485,-22.389490883422862,0.2669683079982525,-22.840830864726875,0.06099361358076974,0.1468322369105678,0.7560205465019182,1,20
