bp_delta,bp_theta,bp_alpha,bp_beta,entropy,mi,coh_alpha,pac,label,subject
3.069597833524896e-12,3.2239237256744547e-12,7.547060006144092e-12,1.1413158434699665e-12,3.840846077637419,0.1058118985339867,0.2647812935888984,0.002782332092757661,0,19
3.324556572416025e-12,4.390226856714477e-12,8.347255281053486e-12,1.2954480787649017e-12,3.9087627465819876,0.11757805322227607,0.33217297355355824,-0.010051268264004015,0,19
5.334098709317762e-12,1.2647984943336641e-12,2.6730806609458477e-12,1.0054274895616231e-12,3.9674154880394585,0.07010304581857481,0.20695309895768024,-0.007380399529531272,0,19
3.3392907930035473e-12,3.6833663727755686e-12,9.339404539534507e-12,1.4174416833271283e-12,3.885363343317914,0.10593967930756086,0.36494797664622525,-0.0003280860719098058,0,19
2.5712507708265584e-12,4.98074425747564e-12,8.578874465314434e-12,1.3816702473385919e-12,3.990251197269777,0.12777142944355913,0.3023120639252734,-0.0008377805550352333,0,19
3.106161611421773e-12,4.209636446250155e-12,9.586249467256993e-12,1.3407741887706839e-12,3.9541127988496303,0.13212008800656197,0.2637862594531714,-0.005504138590565116,0,19
2.7989062218336343e-12,3.2831681441397846e-12,8.339635327302208e-12,1.2807052756942303e-12,3.9215426185956135,0.10915238595579807,0.2746293655203844,0.0012868819622590692,1,19
2.5286921663502538e-12,3.766949725165504e-12,7.121103179704676e-12,1.212994029124691e-12,3.924427132262717,0.11215054552887396,0.2760494251424948,0.0036863247443509025,0,19
3.0773722170189542e-12,3.3511130750342702e-12,8.339971184833004e-12,1.2851992863342584e-12,3.8427298472149287,0.10288135694868687,0.29440620834879544,-0.005596764010345319,0,19
2.892078709570731e-12,5.570666752567523e-12,7.63066142924266e-12,1.4279714394539978e-12,3.973776365745528,0.13843205735957603,0.3034317517309239,-0.02058171371652464,0,19
2.7045824893060006e-12,6.400991180958295e-13,1.2766513517806442e-12,2.0684852870222268e-13,3.9006530730849134,0.11067408174385682,0.21902582009966914,-0.00483747841684685,1,20
2.5047420038470696e-12,7.197997986787091e-13,1.1531064546591722e-12,2.1735942675974415e-13,3.746104679541042,0.09266718832982447,0.2634682009165334,-0.007053360324417474,1,20
4.136847472879969e-12,6.793695176949797e-13,1.101736176279592e-12,1.9012665200748422e-13,3.8462992804148857,0.06607552917226785,0.23058685407841722,-0.0008235288362542074,1,20
3.713534438115902e-12,7.806107873642703e-13,2.683542208349612e-12,2.8074529397105074e-13,3.815454124305502,0.13013529377108898,0.34985578615691154,-0.001962571970012757,1,20
2.426366405499276e-12,5.95300258451302e-13,1.1243652119503668e-12,1.9556179778938877e-13,3.8787775089343715,0.10301404071033737,0.28126989952842935,-0.00018481109760707737,1,20
3.854889133219686e-12,7.663443691801862e-13,1.196917989229219e-12,3.2866081653738037e-13,3.5201680419245056,0.0876280769769961,0.2270218462664847,-0.00028592970802287414,1,20
2.8973087546403305e-12,6.472909788986942e-13,1.2063250942638918e-12,2.2460484178946688e-13,3.6550659727835804,0.09801489091315477,0.30074772398451544,0.004773058743257493,1,20
2.2398978729197855e-12,5.706427394007636e-13,2.2033037234127097e-12,2.2932135644542945e-13,3.9080958031192132,0.14670139461173787,0.25476537320233966,-0.006911524699325562,1,20
2.1704064410430765e-12,6.259685695192339e-13,1.815762942954404e-12,2.1221119066928435e-13,3.906137367209533,0.0863963730104818,0.3130788526177711,-0.013792363251787284,1,20
2.4275523846592985e-12,5.525627292492176e-13,1.8310854329876585e-12,1.9964681825197138e-13,3.9246799244796513,0.09049436356870165,0.26940693933549453,0.008043910578981149,0,20
2.3650109066669767e-12,5.766919311312553e-13,2.108971786486575e-12,1.9812424950353724e-13,3.9128840739495985,0.07894816116970349,0.3323557397927414,-0.004568773278997823,0,20
6.1780784316392535e-12,1.0012764787801665e-12,3.205423959189563e-12,2.6201451403168873e-13,3.612717855611324,0.17759569129761985,0.30476331828529885,0.0016031392940333352,1,20
4.4708679343873476e-12,7.87652073736722e-13,3.6091109085513244e-12,3.115024376146423e-13,3.739854254752544,0.11672758518992353,0.3306656673978142,-0.0014933622590931183,1,20
3.6618731466107016e-12,8.185166105930626e-13,3.5232527164159614e-12,3.5039492742291895e-13,3.613931512469128,0.1153369129309706,0.31116095548841005,-0.011658688771189194,0,20
3.2403977072056342e-12,6.367864465724955e-13,3.112830509467698e-12,2.4630807922045884e-13,3.8458262276540145,0.13116270469604344,0.37020780467010206,-0.0017764429372089578,0,20
3.1039045061817864e-12,7.946084742788094e-13,3.4172565806113614e-12,2.7467412888543737e-13,3.9012743247855317,0.12259530116452418,0.329166937558914,0.0011399593317064547,0,20
3.34105470170806e-12,8.760781963771119e-13,2.7085047744019415e-12,2.313429296795949e-13,3.8397464801949353,0.14869083604468153,0.3054150147234774,0.003403719287776205,1,20
3.4609243390746423e-12,6.663131374427612e-13,3.1331648638189855e-12,1.9778588847955013e-13,3.903832872757791,0.14476292347903028,0.27820732193008263,-0.004220212088874691,0,20
3.8396486243415575e-12,8.990641023066865e-13,3.705583750257773e-12,2.6407902385811893e-13,3.9515768789468013,0.15033548148984813,0.35530362784383057,-0.0047723581000744045,0,20
3.167332814501507e-12,8.314481742587165e-13,3.6653699931739446e-12,2.357895006870963e-13,3.960039584029391,0.15463513330895284,0.2748370516443359,-0.002193779403377321,1,20
6.1344741921714e-12,9.856558156520528e-13,3.828546452904844e-12,2.794621887979623e-13,3.74744598748552,0.15379356886786022,0.22545837917765774,-0.006012928028151004,1,20
3.3000327895682626e-12,6.375263506904479e-13,3.344839915501728e-12,2.4242831462796877e-13,3.943318491681833,0.13885309996719988,0.3309690857035764,0.003161901039509378,0,20
3.9810968288058744e-12,6.239504733605492e-13,2.858019399373953e-12,2.0673451312606606e-13,3.9550715894578823,0.15511018434607582,0.3534596580737657,-0.0078419167693485,0,20
3.20959950488345e-12,8.006621399977791e-13,3.7958688743608865e-12,2.2065071331501964e-13,3.8968482408950216,0.13552640012478878,0.34387689502628305,-0.0003717371117757098,0,20
1.234250720285437e-11,1.3850029613143828e-12,3.4687290814369884e-12,5.205974561512944e-13,3.4670560061280087,0.17400548010523487,0.33921215579817826,0.0026370260255925643,1,20
1.4142195216729165e-11,1.1287501989327818e-12,9.553050062554294e-13,3.652041795904692e-13,3.6075265903094023,0.18575325966844425,0.21941479638864084,0.012573285494430285,1,21
2.2217142368832353e-12,7.449087315528033e-13,1.1838266185088234e-12,4.474006048273475e-13,3.8651138568533527,0.12437160875422963,0.23669016884762464,-0.004696529987381875,1,21
3.3309841337778916e-12,7.323453599102291e-13,1.2948555412662628e-12,4.777748061697369e-13,3.7946349483333544,0.11047779190269633,0.23899747801273905,0.0007178054184161691,0,21
2.0645202018674704e-12,6.555528740377587e-13,9.24244955271568e-13,3.2243014774301463e-13,3.6871145197746156,0.10830371373445477,0.2277238013317441,-0.001463217406885303,1,21
3.191660098579482e-12,7.617507572084452e-13,1.272692137151026e-12,3.7596140892240377e-13,3.7165377994208635,0.09112260192611736,0.23584400692572458,-0.0023045842931879914,1,21
2.4826359453854684e-12,7.9386205390159e-13,1.4673831708923652e-12,5.28019884588583e-13,3.811682001277674,0.17232003242580113,0.30746991187867506,0.002984513938986592,0,21
2.812804813440854e-12,7.096977292695832e-13,1.0369235607542834e-12,4.081498791850858e-13,3.846777147634114,0.12531038923842425,0.24330467063329228,-8.552699159301283e-05,0,21
2.463445999820683e-12,6.470917502629145e-13,1.0676860750279642e-12,3.866092284736522e-13,3.865938062308516,0.10947878353433704,0.27925251937047696,0.0066442637031749645,0,21
2.780460636691887e-12,8.457607044290244e-13,1.5419178826387764e-12,5.620379860479257e-13,3.9794036215032382,0.13060761203678836,0.2776407337456275,-0.0004059731141847216,0,21
2.168329151456435e-12,7.92600895767675e-13,1.5827551039275727e-12,5.766219101846639e-13,3.8678784706289013,0.10609376472480432,0.28254860096375817,-0.0029053156059670624,0,21
2.3112406270998542e-12,7.082906420397239e-13,1.184053212801244e-12,5.224929286690514e-13,3.926011232789063,0.0985534765215172,0.2777740053403853,-0.0014708449120684332,0,21
3.1860420532294072e-12,7.839350676563667e-13,1.114247763496182e-12,4.710043548637816e-13,3.8751862917945186,0.1412202702275517,0.29516223420204063,0.001861116054504341,0,21
3.845420025754206e-12,6.998920864468802e-13,9.16378655958844e-13,4.15765509195438e-13,4.010520182713687,0.11380647693291555,0.2400340125021447,0.004283218638024961,0,21
4.623955632945008e-12,8.817367539124691e-13,1.42353382236904e-12,4.22508783452078e-13,3.977266959734644,0.16865645297987242,0.33681187885287633,-0.017207650533143985,0,21
2.492124056316463e-12,7.553656043293439e-13,1.2708236100510394e-12,4.3218182443389057e-13,3.788160934228138,0.10574315593264724,0.25107658344045697,-0.0025057031877949686,0,21
2.5082887135094137e-12,7.452633149000156e-13,1.4019000235795933e-12,4.5111955455995025e-13,3.9227664500260437,0.08097213717414191,0.26878267887106266,0.004323370730653734,0,21
4.416493762619185e-12,8.031845813063747e-13,1.1634832952207506e-12,4.595037950166074e-13,3.905775883864985,0.12372682812825336,0.24338394448218093,-0.0063866087503533136,0,21
3.2386552417543308e-12,9.517557879229114e-13,1.3593491760756286e-12,3.8263427878165004e-13,3.8756252718132593,0.09873824780317017,0.2714825465499512,-0.006627845992489491,0,21
3.5807783498328787e-12,7.502736875830273e-13,1.209581391071674e-12,4.79237846105208e-13,3.912197555620887,0.16113504081447744,0.20722646973795233,0.01083979540034485,1,21
2.652687358646863e-12,6.432631046069423e-13,9.767234935470167e-13,3.2504730073681847e-13,3.9057797803068457,0.11302259188997409,0.2537265440908067,-0.0012345923110411903,0,21
1.9414352537505002e-12,6.448094852086184e-13,8.484097362404698e-13,2.8124326611680637e-13,3.918278289388675,0.11938991510661101,0.2837577908824377,-0.010676318772864016,1,21
1.8426355852715037e-12,6.710504982555606e-13,9.239509380980058e-13,3.038260533278453e-13,3.9640968391150784,0.10244977514020875,0.21033832773954206,0.004253464306308456,0,21
1.2697812766126839e-11,1.0316969999254948e-12,1.37033798949509e-12,4.881944073691976e-13,4.074699129261022,0.6193283020226424,0.20130929666534605,0.0050536976528689544,1,21
2.712818315227401e-11,2.1109992039867267e-12,8.578725896251777e-13,2.680294704837668e-13,4.157835490384003,0.7263606559328716,0.15190225191875137,-0.003291766984998623,0,21
1.2917594168889398e-11,1.3975634954952991e-12,7.437017462532919e-13,2.741864733162202e-13,3.717411226104754,0.43482926291403023,0.1819037648113551,0.002363245274652829,0,21
2.1764349287231055e-12,7.08895572600958e-13,1.0271051599295751e-12,3.7539287064316194e-13,3.9246184742708996,0.11759873171737083,0.24298105347268453,0.005085994325431191,0,21
3.6226705035859865e-12,8.648788709193384e-13,1.003674635592926e-12,3.287272926312237e-13,3.9187508649096685,0.12145589304221982,0.30007486766710584,-0.005361974289031398,0,21
4.892261689224473e-12,9.164560023519938e-13,9.811519268799366e-13,2.9708214104149327e-13,3.832399967015388,0.16862006387789336,0.2682034572173222,0.010727796135580189,0,21
5.544984694665467e-11,4.871947582400538e-12,3.6099542971403522e-12,9.746966816240139e-13,3.8354278057602644,0.2452105034858086,0.3589167825600022,-0.01404234273562548,1,22
1.2137936266204372e-11,5.788226880652089e-12,5.641070030076837e-12,7.450267862359863e-13,3.7056357421688704,0.3123355150316069,0.3300134660995795,0.010617992385817974,1,22
8.606442964573342e-12,8.257189722452605e-12,1.0938694876386533e-11,9.979837028773939e-13,3.9531768270372845,0.21196127678746507,0.4109014814829956,-0.01270558568245615,0,22
1.0655642831676772e-11,1.0655417660098675e-11,8.441098815207045e-12,9.434950121690332e-13,3.6453931551878824,0.2052056306618249,0.30854568319241116,0.00486572745420201,0,22
5.171992241761896e-12,1.456854247015604e-11,1.2552902276131937e-11,9.089152464219342e-13,3.8953648755927777,0.24383746238236326,0.4075798813495472,-0.019549017292938318,1,22
7.482993474705217e-12,8.8633100843792e-12,8.470126805845404e-12,9.096069423013433e-13,3.761809693430293,0.2516587010221207,0.3425743750348115,0.004476141258391981,1,22
6.073471650761674e-12,6.735989159546303e-12,8.948648466756568e-12,9.096911687586583e-13,3.8527166201978584,0.2258877581981466,0.3174708300272648,-0.00849585533958714,0,22
1.1505740907910631e-11,1.1493123159166262e-11,1.1564676659356697e-11,9.196246938605657e-13,3.8163907005236135,0.2553869089169021,0.3444461598104651,-0.013995942191741873,1,22
1.592931504320652e-11,1.0136026756309959e-11,4.736433183242573e-12,8.191131092765314e-13,3.613448426211492,0.2719506670084187,0.3004604776452653,0.0023302963803092528,1,22
1.3373359032443825e-11,9.147759589559505e-12,8.82347314351896e-12,8.980044219736905e-13,3.8345727415160007,0.30027624027076555,0.2825444025203979,0.004244888888310467,0,22
6.24771291404915e-12,4.162979538738218e-12,7.420423142564875e-12,7.545263572699515e-13,3.85344510641632,0.41604428998204235,0.29882253328899683,0.006752393475633386,1,22
1.2758054576876653e-11,9.131754718793847e-12,8.687634460518872e-12,9.165956010067386e-13,3.7701487623851184,0.3307423905393883,0.33006060317201025,-0.021375147490328955,0,22
9.750593885059623e-12,6.220368536285813e-12,8.245355408789933e-12,7.879128862394303e-13,3.9485003579600626,0.3682456228052537,0.3640523019947139,-0.0014048809528786365,1,22
1.955321616602647e-11,8.624125867938502e-12,7.1576147419676366e-12,6.263223061613059e-13,3.620080812799963,0.4000939541066842,0.38686709230151445,0.005738339720161194,0,22
8.256749860775939e-12,6.143326143812089e-12,8.33113535426653e-12,8.611886435544112e-13,3.78498998311716,0.3737622622916534,0.39474527785418173,-0.002567114986407771,1,22
1.474974422439988e-11,6.548665961326476e-12,1.0943562992639173e-11,8.648569661747949e-13,3.775962991482244,0.2712459317352767,0.3557770849872174,-0.016895667209828817,1,22
9.299309605318075e-12,4.592191607728296e-12,9.993788119864264e-12,7.818939082656461e-13,3.725775063894016,0.2581573012108881,0.36587172046890504,-0.0070497690196129744,1,22
6.885995787051058e-12,1.3805629797144212e-11,9.224559942742888e-12,9.32523775557565e-13,3.7523035207733066,0.20859799121779019,0.3917859274784691,-0.007029378579353334,1,22
5.103573351111873e-12,9.938855248529861e-12,9.429996057017496e-12,8.728577622642657e-13,3.86441494156697,0.19738056027851697,0.34642365401826525,-0.010278680800022342,1,22
5.549156994546956e-12,8.726972458070348e-12,9.612102806486932e-12,7.663127399824763e-13,3.8033420028356457,0.2769598073752647,0.3101266697289167,-0.010109258259326175,1,22
5.669929994248576e-12,1.5971781375341735e-11,9.82587453024947e-12,1.0144899692623599e-12,3.7569066782194827,0.19065340685386986,0.3824710725562985,-0.02283658028440975,0,22
4.988042938647211e-12,9.83743203541792e-12,9.865909910753517e-12,8.31218506125145e-13,3.898630186647869,0.20354943246540216,0.2828097260841766,-0.0156462414566355,1,22
6.467144880176979e-12,1.3783679389031633e-11,1.174387510868329e-11,9.19305669969298e-13,3.7434268699372337,0.18774420070340384,0.3602853395749236,-0.004716596349869912,0,22
1.2408996152381068e-11,1.3231257956900452e-11,8.956738083510082e-12,9.276997012548487e-13,3.7626945055423664,0.23146076970919321,0.3614105295580283,-0.01642002400292767,1,22
8.201491287744067e-12,8.674687996364723e-13,3.9764249781042624e-12,1.0050844666537599e-12,3.918365318547656,0.12847190973090172,0.3643839967574998,0.004326929528918852,1,23
2.369865680912269e-12,6.764625271504427e-13,6.253517009223216e-13,6.839000039238141e-13,3.879358727132738,0.06351584392049235,0.2062165789573086,0.0024175870936755965,1,23
1.4945662562522657e-12,6.105545458476012e-13,2.8969813061777515e-12,1.2037162005694006e-12,3.9563767572115047,0.09826303490601068,0.3489549892430219,0.007504826843058506,1,23
2.3674845766344638e-12,4.955496240109987e-13,4.0331707661899226e-12,1.2144290359781054e-12,3.990642124761862,0.15189511495363792,0.4194769113269246,-0.009915501464671135,0,23
1.6852699027523842e-12,4.2288295449647257e-13,3.337999420011693e-12,1.3197859286321766e-12,3.9814233353168333,0.1466226819877647,0.3572364094994375,-0.006593949498235531,0,23
1.4685255936625827e-12,4.764497309182831e-13,2.4872590728791387e-12,1.3275528313896669e-12,3.93464435219418,0.10697985478188121,0.39061068659241516,-0.0018013099995379265,1,23
1.5983157531422762e-12,4.4399129099397223e-13,4.060354659705883e-12,1.2958648750254425e-12,4.002372042950984,0.10268406991974631,0.4079755460763295,-0.016029794766411795,1,23
2.074320216953827e-12,4.5141602468060937e-13,3.0340590204400384e-12,1.3021697100217396e-12,3.9452059684167757,0.1286729725602072,0.3946635028049909,-0.006160906347121334,1,23
5.1215074603074364e-12,7.580998360121248e-13,3.827357390975632e-12,1.2114177953744503e-12,3.9554843664353943,0.10848452345182569,0.3884526338217973,-0.00460459836590503,1,23
2.0397662942878023e-12,4.583899094190772e-13,3.372897056216015e-12,1.2623902289407514e-12,3.922911653892874,0.08541184019543031,0.3286259991174373,-0.003202059922229875,1,23
1.3829461282074991e-12,4.1009272550115794e-13,3.1939969799148033e-12,1.4442427028591002e-12,3.9610755748151765,0.09219189851080525,0.370846936946258,-0.0026910529379009437,1,23
3.987821117027478e-12,6.992577424693885e-13,5.002406071326841e-12,1.1729931954052456e-12,4.008414202877726,0.1345923996235738,0.3749645327627653,5.9878475763635274e-05,0,23
8.175749965904278e-12,1.6822482128854498e-12,1.5105175553997037e-12,9.189379541548195e-13,3.8357446942105273,0.10538848518830164,0.30349931489455234,0.016559762665496084,1,23
2.124540744037914e-12,4.98190794395677e-13,5.7025690208602085e-12,9.19398031814884e-13,3.9171762804171477,0.152398769798043,0.4291242755701862,-0.004366984432153952,0,23
1.8546953826343426e-12,6.042709707093456e-13,4.2339806927424765e-12,8.196951140425168e-13,4.023763460965666,0.18456049450375772,0.3817060816695798,-0.019593414169762097,0,23
1.3346591026700152e-12,4.538967733014898e-13,3.350439501820686e-12,8.065168694988906e-13,3.9941276921506357,0.12123648960316231,0.32096730603795615,-0.011042309193936383,0,23
1.3571774358252279e-12,5.244577828051548e-13,3.248208213801366e-12,8.313789072190429e-13,4.008105003601909,0.19880294911570434,0.36594171800783953,-0.014031139804113132,0,23
1.1460335159890536e-12,4.1862002524477993e-13,2.9817479110735677e-12,8.438796251032516e-13,3.996475418326486,0.13685735316244454,0.40631871008825793,-0.005072037709860786,0,23
1.3420032774559885e-12,5.042402227498814e-13,3.1608465825503086e-12,8.88178600698995e-13,3.996576998656339,0.16514820818743797,0.36095748547877654,-0.015520160490430437,0,23
1.2276352185249565e-12,4.0738169349158577e-13,3.219206620187685e-12,1.0017281113309809e-12,3.952692759661394,0.09595468269154843,0.3701300573617224,-0.0004496156604684317,1,23
1.1375940255809915e-12,4.0282025715502085e-13,2.7322057969402562e-12,1.0710639888000203e-12,3.967813542183949,0.12448385955273303,0.40748050923045026,-0.008658499917386115,1,23
1.4130100233576507e-12,4.705870006215992e-13,2.5489343845287206e-12,7.847278119047471e-13,3.891906565393275,0.12202322885132164,0.37698173138226915,-0.0028057309287313373,0,23
5.984813533862053e-12,8.752350853872953e-13,1.4766467627653195e-12,9.819587590789115e-13,3.811881693681954,0.11974856553096044,0.29083816519330613,0.0019950319808160477,1,23
9.872771811724405e-13,4.37071563793259e-13,5.005023902141449e-12,9.001652103393051e-13,4.0323877167987225,0.160782561073052,0.44103738638851736,-0.00037741629936364335,0,23
2.0037663915140866e-12,7.434628689776482e-13,8.346645944847422e-13,6.708595295502658e-13,3.9478038472495065,0.11909548317989366,0.21717558620312358,-0.0152946123038197,1,23
1.1418534598829346e-12,4.811706474047902e-13,3.282161060650816e-12,9.95406807188447e-13,3.947996862807221,0.10353963392480915,0.3436194711770355,0.0018688634835132222,1,23
1.4320116693909905e-12,4.3781673862162423e-13,2.1209119869921596e-12,8.005322272484423e-13,3.884572784321163,0.11603221110102614,0.3059624761405384,-0.01943283678672027,1,23
1.1296902762305596e-12,3.8943589396159507e-13,2.8016080011426206e-12,7.742878849215885e-13,3.9870522043202143,0.14083969635210078,0.39725874349082035,0.001248006809053176,1,23
3.426178417943261e-12,3.343186916934574e-12,8.541276058477422e-12,1.5254164729406252e-12,3.815000200903578,0.135677093100181,0.2772713920005707,0.010046671362754795,0,24
3.558408711131702e-12,3.909900210712142e-12,6.364803898866957e-12,1.4585599064748622e-12,3.8477784887277817,0.1253512873250854,0.2968217777097357,0.009919309902486427,1,24
3.4903472898098554e-12,2.0886875881253214e-12,5.776125170913667e-12,1.2722314385337033e-12,3.8577217734824214,0.10739156928548846,0.30974534093965106,0.003871669390117728,0,24
3.3309652560357854e-12,2.630616979400659e-12,5.879244978426493e-12,1.2882892302533317e-12,3.8883701166054427,0.1507178958478697,0.2684615848591419,-0.0014340749439916028,1,24
5.176554770031626e-12,3.237039466996084e-12,8.681597727032338e-12,1.5367713501076751e-12,3.896278367730804,0.12017801765866089,0.28585419587914457,0.005193942449871143,0,24
4.585353825997531e-12,3.6344605783038532e-12,9.795715701230539e-12,1.7968193546426257e-12,3.8862921664319345,0.15856128953999024,0.3062712484187734,0.006665353089792482,0,24
5.89838074531547e-12,3.7952297685731145e-12,9.612424751865974e-12,1.9919962972953083e-12,3.9479083314817274,0.14069838725846895,0.3139630257104593,0.007042158761627447,0,24
4.282732967998121e-12,5.2794190814659755e-12,1.0649933878417232e-11,1.6217697893232862e-12,3.9696455277479874,0.15611386768200242,0.29392967383536656,0.0017775486659742247,1,24
3.486856545292113e-12,4.874452265924992e-12,8.702695130811668e-12,1.7624567071039926e-12,3.992151269656462,0.13044688585615008,0.3242510732593679,-0.002283892031735347,1,24
3.5008530177723956e-12,3.424090814626985e-12,6.977369059135167e-12,1.4645060977138844e-12,3.88598794482684,0.13073888509131154,0.37145315841628546,0.007944325655234705,1,24
3.960607591492626e-12,3.515714995734438e-12,8.133789792336865e-12,1.7759717509926173e-12,3.878319184872845,0.15557896140197952,0.3634408473111839,-0.003958272968660664,0,24
7.441759146820122e-12,3.3870033743584475e-12,8.047451317358737e-12,1.965161893541464e-12,3.7509756306258266,0.1560779341196232,0.35593946867250487,0.00627050419987878,0,24
8.023332462600274e-12,3.827030746735165e-12,1.0440177568622258e-11,1.883308131588045e-12,3.938562241390942,0.13007821816076828,0.3985017191666765,0.0011220754142577455,0,24
3.965041874119107e-12,3.244772112635777e-12,7.075530568646495e-12,1.4339441067804065e-12,3.834386840178171,0.15799864278685577,0.30007460906986094,-0.0047641981317563375,1,24
3.822201664878484e-12,3.4278647221845024e-12,8.509696680126946e-12,1.350525727212836e-12,3.9268447832908437,0.13274232213105838,0.3137148525499738,0.005646040167989673,1,24
3.925682761843548e-12,2.359255427473804e-12,4.434178509625814e-12,1.0112581881028107e-12,3.884398317951881,0.07804353137806233,0.24414693271033333,0.004504572191332334,1,24
1.2200343181647714e-11,2.5883585029226513e-12,3.902539532344373e-12,9.478614153021282e-13,3.8564283866179663,0.09955768413908693,0.19120888368388528,-0.00032026043936129577,0,24
3.433109911025921e-11,5.628473192779044e-12,1.4600544685490458e-11,1.878882216789303e-12,3.850937380447557,0.15658081007526212,0.3965293086714869,0.003668254286896065,1,24
3.097436899347095e-11,7.24136945681973e-12,1.512198011840984e-11,2.184870976861964e-12,3.8574418851120367,0.1615349150438813,0.3065244549254464,-0.009500108877245771,0,24
3.746212438017565e-12,6.9020016412420964e-12,1.475757884532621e-11,2.1800320539454358e-12,3.9882803232944237,0.18363496045493502,0.3608447211998032,-0.008971845232542484,0,24
3.964475148488086e-12,2.747017655606007e-12,5.148262264978168e-12,9.097646241648402e-13,3.782273129765051,0.109832692654805,0.2730034021239424,-0.004309027790861367,1,24
3.650938315001527e-12,3.3043970527144577e-12,7.5294863469326e-12,1.2217380551339832e-12,3.800972869504198,0.13120648662019474,0.3543379841310205,0.0030193004229867957,0,24
3.649971391905055e-12,3.112815712416359e-12,9.540850252047836e-12,1.3604476199357614e-12,3.8573457216132754,0.16311711567508094,0.33283840243257645,0.0015923623108537632,0,24
2.8696920187021686e-11,3.3788118537261418e-12,9.633918012905032e-12,1.8106364288229257e-12,3.7693632158261874,0.23522909116084512,0.3069455583719856,-0.003978107843052113,0,24
6.0168439310998006e-12,2.5763806034552775e-12,6.170324377895811e-12,1.174534967983433e-12,3.7099594736053936,0.12978131901930637,0.3076772966572847,-0.0027125366165693986,1,24
3.952381574945925e-12,1.8299680649741152e-12,2.532251096789651e-12,1.019876407682653e-12,3.9543697876358497,0.08171249813628538,0.2592771818293986,0.00896012113179768,0,24
4.066666637758669e-12,3.942058166385659e-12,5.863443815945833e-12,1.3279817750890152e-12,3.768041645523506,0.1269814604022373,0.3328487220244983,-0.00032283025182964315,0,24
4.988194401737807e-12,1.6874713071437521e-12,2.482297923109141e-12,8.640457618229982e-13,3.770304033393215,0.13102115476481332,0.22582465909726968,-0.0025767158518809996,0,24
2.5348041174764867e-11,5.492274158410607e-12,9.347451652306145e-12,1.4836927162809885e-12,3.721415492574157,0.21108656429603886,0.30838038959065495,-0.004261724520126278,1,24
5.05423275970428e-12,5.113890085726245e-12,9.043492880783443e-12,1.3339343114441339e-12,3.704787583409014,0.17314474419192932,0.261247726146596,-0.004248082165205919,0,24
5.5435827536777796e-12,7.219512690781369e-12,1.304820999634319e-11,1.9349610911516755e-12,3.9809715795047813,0.130097363887578,0.29644322248989247,-0.008631895489127218,0,24
5.56114296011948e-12,4.9151876454232275e-12,9.018064036494435e-12,2.2444545576104316e-12,3.9312037863175435,0.16305799445814376,0.2493132434592596,-0.016403928726163988,0,24
3.760636844191038e-12,5.4443312865664435e-12,1.0669270358283221e-11,1.7363586900265282e-12,4.006926278202934,0.11653419111845224,0.253610591548855,0.0024965425022566725,0,24
